image_path,mask_path,split
D:\FDS\Small_project\Fire Detection\Dataset\images\E4_fire_corner_size_50\frame_0040_t10.0s.png,D:\FDS\Small_project\Fire Detection\Dataset\masks_binary\E4_fire_corner_size_50\frame_0040_t10.0s.png,val
D:\FDS\Small_project\Fire Detection\Dataset\images\R65_methane_large_op59_sz41\frame_0982_t30.0s.png,D:\FDS\Small_project\Fire Detection\Dataset\masks_binary\R65_methane_large_op59_sz41\frame_0982_t30.0s.png,val
D:\FDS\Small_project\Fire Detection\Dataset\images\R71_acetone_medium_op80_sz75\frame_0000_t0.0s.png,D:\FDS\Small_project\Fire Detection\Dataset\masks_binary\R71_acetone_medium_op80_sz75\frame_0000_t0.0s.png,val
D:\FDS\Small_project\Fire Detection\Dataset\images\S45_PULSATING_ACETONE_small\frame_0000_t0.0s.png,D:\FDS\Small_project\Fire Detection\Dataset\masks_binary\S45_PULSATING_ACETONE_small\frame_0000_t0.0s.png,val
D:\FDS\Small_project\Fire Detection\Dataset\images\S27_DECAY_PROPANE_large\frame_0773_t24.1s.png,D:\FDS\Small_project\Fire Detection\Dataset\masks_binary\S27_DECAY_PROPANE_large\frame_0773_t24.1s.png,val
D:\FDS\Small_project\Fire Detection\Dataset\images\A8_large_room_opening_50\frame_0040_t10.0s.png,D:\FDS\Small_project\Fire Detection\Dataset\masks_binary\A8_large_room_opening_50\frame_0040_t10.0s.png,val
D:\FDS\Small_project\Fire Detection\Dataset\images\R64_n-heptane_medium_op50_sz35\frame_0545_t16.9s.png,D:\FDS\Small_project\Fire Detection\Dataset\masks_binary\R64_n-heptane_medium_op50_sz35\frame_0545_t16.9s.png,val
D:\FDS\Small_project\Fire Detection\Dataset\images\E4_fire_corner_size_50\frame_0066_t16.5s.png,D:\FDS\Small_project\Fire Detection\Dataset\masks_binary\E4_fire_corner_size_50\frame_0066_t16.5s.png,val
D:\FDS\Small_project\Fire Detection\Dataset\images\R91_methane_medium_op82_sz52\frame_0328_t10.3s.png,D:\FDS\Small_project\Fire Detection\Dataset\masks_binary\R91_methane_medium_op82_sz52\frame_0328_t10.3s.png,val
D:\FDS\Small_project\Fire Detection\Dataset\images\S36_PULSATING_ETHANOL_large\frame_0755_t23.5s.png,D:\FDS\Small_project\Fire Detection\Dataset\masks_binary\S36_PULSATING_ETHANOL_large\frame_0755_t23.5s.png,val
D:\FDS\Small_project\Fire Detection\Dataset\images\VALIDATION_TEST2_METHANE_medium_op40\frame_0987_t30.0s.png,D:\FDS\Small_project\Fire Detection\Dataset\masks_binary\VALIDATION_TEST2_METHANE_medium_op40\frame_0987_t30.0s.png,val
D:\FDS\Small_project\Fire Detection\Dataset\images\W2_WIND_5_0ms_DODECANE_small\frame_0998_t30.0s.png,D:\FDS\Small_project\Fire Detection\Dataset\masks_binary\W2_WIND_5_0ms_DODECANE_small\frame_0998_t30.0s.png,val
D:\FDS\Small_project\Fire Detection\Dataset\images\W19_WIND_4_0ms_DODECANE_medium\frame_0553_t16.7s.png,D:\FDS\Small_project\Fire Detection\Dataset\masks_binary\W19_WIND_4_0ms_DODECANE_medium\frame_0553_t16.7s.png,val
D:\FDS\Small_project\Fire Detection\Dataset\images\R67_propane_small_op41_sz35\frame_0654_t20.2s.png,D:\FDS\Small_project\Fire Detection\Dataset\masks_binary\R67_propane_small_op41_sz35\frame_0654_t20.2s.png,val
D:\FDS\Small_project\Fire Detection\Dataset\images\R42_methane_medium_op72_sz59\frame_0328_t10.3s.png,D:\FDS\Small_project\Fire Detection\Dataset\masks_binary\R42_methane_medium_op72_sz59\frame_0328_t10.3s.png,val
D:\FDS\Small_project\Fire Detection\Dataset\images\R94_n-heptane_small_op63_sz28\frame_0327_t10.4s.png,D:\FDS\Small_project\Fire Detection\Dataset\masks_binary\R94_n-heptane_small_op63_sz28\frame_0327_t10.4s.png,val
D:\FDS\Small_project\Fire Detection\Dataset\images\R65_methane_large_op59_sz41\frame_0763_t23.4s.png,D:\FDS\Small_project\Fire Detection\Dataset\masks_binary\R65_methane_large_op59_sz41\frame_0763_t23.4s.png,val
D:\FDS\Small_project\Fire Detection\Dataset\images\R45_diesel_medium_op80_sz40\frame_0218_t7.0s.png,D:\FDS\Small_project\Fire Detection\Dataset\masks_binary\R45_diesel_medium_op80_sz40\frame_0218_t7.0s.png,val
D:\FDS\Small_project\Fire Detection\Dataset\images\S10_GROWTH_FAST_ETHANOL_large\frame_0575_t21.4s.png,D:\FDS\Small_project\Fire Detection\Dataset\masks_binary\S10_GROWTH_FAST_ETHANOL_large\frame_0575_t21.4s.png,val
D:\FDS\Small_project\Fire Detection\Dataset\images\F10_methane_medium_op50\frame_0000_t0.0s.png,D:\FDS\Small_project\Fire Detection\Dataset\masks_binary\F10_methane_medium_op50\frame_0000_t0.0s.png,val
D:\FDS\Small_project\Fire Detection\Dataset\images\R11_propane_small_op60_sz48\frame_0436_t13.6s.png,D:\FDS\Small_project\Fire Detection\Dataset\masks_binary\R11_propane_small_op60_sz48\frame_0436_t13.6s.png,val
D:\FDS\Small_project\Fire Detection\Dataset\images\R81_n-heptane_medium_op21_sz36\frame_0218_t7.1s.png,D:\FDS\Small_project\Fire Detection\Dataset\masks_binary\R81_n-heptane_medium_op21_sz36\frame_0218_t7.1s.png,val
D:\FDS\Small_project\Fire Detection\Dataset\images\D7_heptane_wind_10ms\frame_0093_t23.3s.png,D:\FDS\Small_project\Fire Detection\Dataset\masks_binary\D7_heptane_wind_10ms\frame_0093_t23.3s.png,val
D:\FDS\Small_project\Fire Detection\Dataset\images\S16_GROWTH_FAST_N-HEPTANE_large\frame_0685_t24.1s.png,D:\FDS\Small_project\Fire Detection\Dataset\masks_binary\S16_GROWTH_FAST_N-HEPTANE_large\frame_0685_t24.1s.png,val
D:\FDS\Small_project\Fire Detection\Dataset\images\R25_acetone_small_op14_sz41\frame_0109_t3.8s.png,D:\FDS\Small_project\Fire Detection\Dataset\masks_binary\R25_acetone_small_op14_sz41\frame_0109_t3.8s.png,val
D:\FDS\Small_project\Fire Detection\Dataset\images\A1_small_room_opening_0\frame_0093_t23.3s.png,D:\FDS\Small_project\Fire Detection\Dataset\masks_binary\A1_small_room_opening_0\frame_0093_t23.3s.png,val
D:\FDS\Small_project\Fire Detection\Dataset\images\B1_n-heptane_medium_room\frame_0000_t0.0s.png,D:\FDS\Small_project\Fire Detection\Dataset\masks_binary\B1_n-heptane_medium_room\frame_0000_t0.0s.png,val
D:\FDS\Small_project\Fire Detection\Dataset\images\W1_WIND_2_9ms_DODECANE_medium\frame_0773_t23.4s.png,D:\FDS\Small_project\Fire Detection\Dataset\masks_binary\W1_WIND_2_9ms_DODECANE_medium\frame_0773_t23.4s.png,val
D:\FDS\Small_project\Fire Detection\Dataset\images\S27_DECAY_PROPANE_large\frame_0178_t6.2s.png,D:\FDS\Small_project\Fire Detection\Dataset\masks_binary\S27_DECAY_PROPANE_large\frame_0178_t6.2s.png,val
D:\FDS\Small_project\Fire Detection\Dataset\images\W15_WIND_4_4ms_METHANE_medium\frame_0000_t0.0s.png,D:\FDS\Small_project\Fire Detection\Dataset\masks_binary\W15_WIND_4_4ms_METHANE_medium\frame_0000_t0.0s.png,val
D:\FDS\Small_project\Fire Detection\Dataset\images\R80_diesel_small_op81_sz54\frame_0765_t23.4s.png,D:\FDS\Small_project\Fire Detection\Dataset\masks_binary\R80_diesel_small_op81_sz54\frame_0765_t23.4s.png,val
D:\FDS\Small_project\Fire Detection\Dataset\images\C4_propane_door_three_quarter\frame_0120_t30.0s.png,D:\FDS\Small_project\Fire Detection\Dataset\masks_binary\C4_propane_door_three_quarter\frame_0120_t30.0s.png,val
D:\FDS\Small_project\Fire Detection\Dataset\images\B2_propane_medium_room\frame_0053_t13.3s.png,D:\FDS\Small_project\Fire Detection\Dataset\masks_binary\B2_propane_medium_room\frame_0053_t13.3s.png,val
D:\FDS\Small_project\Fire Detection\Dataset\images\S2_GROWTH_SLOW_METHANE_medium\frame_0091_t7.0s.png,D:\FDS\Small_project\Fire Detection\Dataset\masks_binary\S2_GROWTH_SLOW_METHANE_medium\frame_0091_t7.0s.png,val
D:\FDS\Small_project\Fire Detection\Dataset\images\S40_PULSATING_ETHANOL_small\frame_0323_t10.6s.png,D:\FDS\Small_project\Fire Detection\Dataset\masks_binary\S40_PULSATING_ETHANOL_small\frame_0323_t10.6s.png,val
D:\FDS\Small_project\Fire Detection\Dataset\images\R100_diesel_small_op89_sz44\frame_0218_t7.1s.png,D:\FDS\Small_project\Fire Detection\Dataset\masks_binary\R100_diesel_small_op89_sz44\frame_0218_t7.1s.png,val
D:\FDS\Small_project\Fire Detection\Dataset\images\R53_methane_medium_op15_sz70\frame_0874_t26.7s.png,D:\FDS\Small_project\Fire Detection\Dataset\masks_binary\R53_methane_medium_op15_sz70\frame_0874_t26.7s.png,val
D:\FDS\Small_project\Fire Detection\Dataset\images\R57_acetone_medium_op55_sz36\frame_0327_t10.4s.png,D:\FDS\Small_project\Fire Detection\Dataset\masks_binary\R57_acetone_medium_op55_sz36\frame_0327_t10.4s.png,val
D:\FDS\Small_project\Fire Detection\Dataset\images\R11_propane_small_op60_sz48\frame_0872_t26.7s.png,D:\FDS\Small_project\Fire Detection\Dataset\masks_binary\R11_propane_small_op60_sz48\frame_0872_t26.7s.png,val
D:\FDS\Small_project\Fire Detection\Dataset\images\S50_PULSATING_ACETONE_medium\frame_0650_t20.2s.png,D:\FDS\Small_project\Fire Detection\Dataset\masks_binary\S50_PULSATING_ACETONE_medium\frame_0650_t20.2s.png,val
D:\FDS\Small_project\Fire Detection\Dataset\images\R80_diesel_small_op81_sz54\frame_0656_t20.2s.png,D:\FDS\Small_project\Fire Detection\Dataset\masks_binary\R80_diesel_small_op81_sz54\frame_0656_t20.2s.png,val
D:\FDS\Small_project\Fire Detection\Dataset\images\R90_n-heptane_large_op86_sz57\frame_0546_t16.9s.png,D:\FDS\Small_project\Fire Detection\Dataset\masks_binary\R90_n-heptane_large_op86_sz57\frame_0546_t16.9s.png,val
D:\FDS\Small_project\Fire Detection\Dataset\images\F18_propane_medium_op25\frame_0080_t20.0s.png,D:\FDS\Small_project\Fire Detection\Dataset\masks_binary\F18_propane_medium_op25\frame_0080_t20.0s.png,val
D:\FDS\Small_project\Fire Detection\Dataset\images\R27_ethanol_large_op74_sz51\frame_0000_t0.0s.png,D:\FDS\Small_project\Fire Detection\Dataset\masks_binary\R27_ethanol_large_op74_sz51\frame_0000_t0.0s.png,val
D:\FDS\Small_project\Fire Detection\Dataset\images\R96_diesel_small_op69_sz41\frame_0763_t23.4s.png,D:\FDS\Small_project\Fire Detection\Dataset\masks_binary\R96_diesel_small_op69_sz41\frame_0763_t23.4s.png,val
D:\FDS\Small_project\Fire Detection\Dataset\images\F2_n-heptane_large_op50\frame_0013_t3.3s.png,D:\FDS\Small_project\Fire Detection\Dataset\masks_binary\F2_n-heptane_large_op50\frame_0013_t3.3s.png,val
D:\FDS\Small_project\Fire Detection\Dataset\images\R75_propane_small_op25_sz67\frame_0656_t20.2s.png,D:\FDS\Small_project\Fire Detection\Dataset\masks_binary\R75_propane_small_op25_sz67\frame_0656_t20.2s.png,val
D:\FDS\Small_project\Fire Detection\Dataset\images\R15_acetone_large_op71_sz46\frame_0546_t16.9s.png,D:\FDS\Small_project\Fire Detection\Dataset\masks_binary\R15_acetone_large_op71_sz46\frame_0546_t16.9s.png,val
D:\FDS\Small_project\Fire Detection\Dataset\images\R13_acetone_medium_op45_sz36\frame_0545_t16.9s.png,D:\FDS\Small_project\Fire Detection\Dataset\masks_binary\R13_acetone_medium_op45_sz36\frame_0545_t16.9s.png,val
D:\FDS\Small_project\Fire Detection\Dataset\images\E5_fire_near_door_size_50\frame_0106_t26.5s.png,D:\FDS\Small_project\Fire Detection\Dataset\masks_binary\E5_fire_near_door_size_50\frame_0106_t26.5s.png,val
D:\FDS\Small_project\Fire Detection\Dataset\images\R66_diesel_large_op79_sz48\frame_0109_t3.8s.png,D:\FDS\Small_project\Fire Detection\Dataset\masks_binary\R66_diesel_large_op79_sz48\frame_0109_t3.8s.png,val
D:\FDS\Small_project\Fire Detection\Dataset\images\S10_GROWTH_FAST_ETHANOL_large\frame_0767_t27.1s.png,D:\FDS\Small_project\Fire Detection\Dataset\masks_binary\S10_GROWTH_FAST_ETHANOL_large\frame_0767_t27.1s.png,val
D:\FDS\Small_project\Fire Detection\Dataset\images\D2_heptane_wind_1ms\frame_0120_t30.0s.png,D:\FDS\Small_project\Fire Detection\Dataset\masks_binary\D2_heptane_wind_1ms\frame_0120_t30.0s.png,val
D:\FDS\Small_project\Fire Detection\Dataset\images\S38_PULSATING_DIESEL_small\frame_0108_t4.0s.png,D:\FDS\Small_project\Fire Detection\Dataset\masks_binary\S38_PULSATING_DIESEL_small\frame_0108_t4.0s.png,val
D:\FDS\Small_project\Fire Detection\Dataset\images\D4_heptane_wind_3ms\frame_0080_t20.0s.png,D:\FDS\Small_project\Fire Detection\Dataset\masks_binary\D4_heptane_wind_3ms\frame_0080_t20.0s.png,val
D:\FDS\Small_project\Fire Detection\Dataset\images\W12_WIND_4_6ms_METHANE_medium\frame_0332_t10.0s.png,D:\FDS\Small_project\Fire Detection\Dataset\masks_binary\W12_WIND_4_6ms_METHANE_medium\frame_0332_t10.0s.png,val
D:\FDS\Small_project\Fire Detection\Dataset\images\E1_fire_center_size_25\frame_0066_t16.5s.png,D:\FDS\Small_project\Fire Detection\Dataset\masks_binary\E1_fire_center_size_25\frame_0066_t16.5s.png,val
D:\FDS\Small_project\Fire Detection\Dataset\images\S35_DECAY_N-HEPTANE_large\frame_0677_t21.2s.png,D:\FDS\Small_project\Fire Detection\Dataset\masks_binary\S35_DECAY_N-HEPTANE_large\frame_0677_t21.2s.png,val
D:\FDS\Small_project\Fire Detection\Dataset\images\D2_heptane_wind_1ms\frame_0026_t6.5s.png,D:\FDS\Small_project\Fire Detection\Dataset\masks_binary\D2_heptane_wind_1ms\frame_0026_t6.5s.png,val
D:\FDS\Small_project\Fire Detection\Dataset\images\R86_methane_medium_op47_sz40\frame_0656_t20.2s.png,D:\FDS\Small_project\Fire Detection\Dataset\masks_binary\R86_methane_medium_op47_sz40\frame_0656_t20.2s.png,val
D:\FDS\Small_project\Fire Detection\Dataset\images\R19_n-heptane_small_op10_sz76\frame_0109_t3.7s.png,D:\FDS\Small_project\Fire Detection\Dataset\masks_binary\R19_n-heptane_small_op10_sz76\frame_0109_t3.7s.png,val
D:\FDS\Small_project\Fire Detection\Dataset\images\R66_diesel_large_op79_sz48\frame_0327_t10.3s.png,D:\FDS\Small_project\Fire Detection\Dataset\masks_binary\R66_diesel_large_op79_sz48\frame_0327_t10.3s.png,val
D:\FDS\Small_project\Fire Detection\Dataset\images\S25_DECAY_DIESEL_medium\frame_0097_t3.7s.png,D:\FDS\Small_project\Fire Detection\Dataset\masks_binary\S25_DECAY_DIESEL_medium\frame_0097_t3.7s.png,val
D:\FDS\Small_project\Fire Detection\Dataset\images\R87_ethanol_small_op86_sz45\frame_0545_t16.9s.png,D:\FDS\Small_project\Fire Detection\Dataset\masks_binary\R87_ethanol_small_op86_sz45\frame_0545_t16.9s.png,val
D:\FDS\Small_project\Fire Detection\Dataset\images\A2_small_room_opening_50\frame_0080_t20.0s.png,D:\FDS\Small_project\Fire Detection\Dataset\masks_binary\A2_small_room_opening_50\frame_0080_t20.0s.png,val
D:\FDS\Small_project\Fire Detection\Dataset\images\W6_WIND_1_1ms_METHANE_large\frame_0436_t13.6s.png,D:\FDS\Small_project\Fire Detection\Dataset\masks_binary\W6_WIND_1_1ms_METHANE_large\frame_0436_t13.6s.png,val
D:\FDS\Small_project\Fire Detection\Dataset\images\R84_propane_medium_op50_sz42\frame_0764_t23.4s.png,D:\FDS\Small_project\Fire Detection\Dataset\masks_binary\R84_propane_medium_op50_sz42\frame_0764_t23.4s.png,val
D:\FDS\Small_project\Fire Detection\Dataset\images\S23_DECAY_DIESEL_small\frame_0000_t0.0s.png,D:\FDS\Small_project\Fire Detection\Dataset\masks_binary\S23_DECAY_DIESEL_small\frame_0000_t0.0s.png,val
D:\FDS\Small_project\Fire Detection\Dataset\images\R77_propane_small_op47_sz78\frame_0000_t0.0s.png,D:\FDS\Small_project\Fire Detection\Dataset\masks_binary\R77_propane_small_op47_sz78\frame_0000_t0.0s.png,val
D:\FDS\Small_project\Fire Detection\Dataset\images\R19_n-heptane_small_op10_sz76\frame_0766_t23.4s.png,D:\FDS\Small_project\Fire Detection\Dataset\masks_binary\R19_n-heptane_small_op10_sz76\frame_0766_t23.4s.png,val
D:\FDS\Small_project\Fire Detection\Dataset\images\R93_methane_large_op59_sz68\frame_0873_t26.7s.png,D:\FDS\Small_project\Fire Detection\Dataset\masks_binary\R93_methane_large_op59_sz68\frame_0873_t26.7s.png,val
D:\FDS\Small_project\Fire Detection\Dataset\images\R64_n-heptane_medium_op50_sz35\frame_0000_t0.0s.png,D:\FDS\Small_project\Fire Detection\Dataset\masks_binary\R64_n-heptane_medium_op50_sz35\frame_0000_t0.0s.png,val
D:\FDS\Small_project\Fire Detection\Dataset\images\S27_DECAY_PROPANE_large\frame_0580_t18.3s.png,D:\FDS\Small_project\Fire Detection\Dataset\masks_binary\S27_DECAY_PROPANE_large\frame_0580_t18.3s.png,val
D:\FDS\Small_project\Fire Detection\Dataset\images\R44_ethanol_large_op88_sz38\frame_0545_t16.9s.png,D:\FDS\Small_project\Fire Detection\Dataset\masks_binary\R44_ethanol_large_op88_sz38\frame_0545_t16.9s.png,val
D:\FDS\Small_project\Fire Detection\Dataset\images\EXTREME_TEST_5719\frame_0327_t13.8s.png,D:\FDS\Small_project\Fire Detection\Dataset\masks_binary\EXTREME_TEST_5719\frame_0327_t13.8s.png,val
D:\FDS\Small_project\Fire Detection\Dataset\images\R16_methane_medium_op47_sz46\frame_0109_t3.8s.png,D:\FDS\Small_project\Fire Detection\Dataset\masks_binary\R16_methane_medium_op47_sz46\frame_0109_t3.8s.png,val
D:\FDS\Small_project\Fire Detection\Dataset\images\R31_propane_small_op63_sz36\frame_0436_t13.6s.png,D:\FDS\Small_project\Fire Detection\Dataset\masks_binary\R31_propane_small_op63_sz36\frame_0436_t13.6s.png,val
D:\FDS\Small_project\Fire Detection\Dataset\images\F9_methane_medium_op50\frame_0000_t0.0s.png,D:\FDS\Small_project\Fire Detection\Dataset\masks_binary\F9_methane_medium_op50\frame_0000_t0.0s.png,test
D:\FDS\Small_project\Fire Detection\Dataset\images\S35_DECAY_N-HEPTANE_large\frame_0871_t30.0s.png,D:\FDS\Small_project\Fire Detection\Dataset\masks_binary\S35_DECAY_N-HEPTANE_large\frame_0871_t30.0s.png,test
D:\FDS\Small_project\Fire Detection\Dataset\images\S4_GROWTH_SLOW_PROPANE_medium\frame_0715_t27.3s.png,D:\FDS\Small_project\Fire Detection\Dataset\masks_binary\S4_GROWTH_SLOW_PROPANE_medium\frame_0715_t27.3s.png,test
D:\FDS\Small_project\Fire Detection\Dataset\images\S36_PULSATING_ETHANOL_large\frame_0323_t10.6s.png,D:\FDS\Small_project\Fire Detection\Dataset\masks_binary\S36_PULSATING_ETHANOL_large\frame_0323_t10.6s.png,test
D:\FDS\Small_project\Fire Detection\Dataset\images\R28_ethanol_small_op64_sz44\frame_0218_t7.1s.png,D:\FDS\Small_project\Fire Detection\Dataset\masks_binary\R28_ethanol_small_op64_sz44\frame_0218_t7.1s.png,test
D:\FDS\Small_project\Fire Detection\Dataset\images\W2_WIND_5_0ms_DODECANE_small\frame_0332_t10.0s.png,D:\FDS\Small_project\Fire Detection\Dataset\masks_binary\W2_WIND_5_0ms_DODECANE_small\frame_0332_t10.0s.png,test
D:\FDS\Small_project\Fire Detection\Dataset\images\S47_PULSATING_N-HEPTANE_medium\frame_0871_t26.7s.png,D:\FDS\Small_project\Fire Detection\Dataset\masks_binary\S47_PULSATING_N-HEPTANE_medium\frame_0871_t26.7s.png,test
D:\FDS\Small_project\Fire Detection\Dataset\images\R57_acetone_medium_op55_sz36\frame_0436_t13.7s.png,D:\FDS\Small_project\Fire Detection\Dataset\masks_binary\R57_acetone_medium_op55_sz36\frame_0436_t13.7s.png,test
D:\FDS\Small_project\Fire Detection\Dataset\images\F2_n-heptane_large_op50\frame_0080_t20.0s.png,D:\FDS\Small_project\Fire Detection\Dataset\masks_binary\F2_n-heptane_large_op50\frame_0080_t20.0s.png,test
D:\FDS\Small_project\Fire Detection\Dataset\images\R62_propane_medium_op32_sz49\frame_0982_t30.0s.png,D:\FDS\Small_project\Fire Detection\Dataset\masks_binary\R62_propane_medium_op32_sz49\frame_0982_t30.0s.png,test
D:\FDS\Small_project\Fire Detection\Dataset\images\C1_propane_door_closed\frame_0000_t0.0s.png,D:\FDS\Small_project\Fire Detection\Dataset\masks_binary\C1_propane_door_closed\frame_0000_t0.0s.png,test
D:\FDS\Small_project\Fire Detection\Dataset\images\D1_heptane_wind_0ms\frame_0053_t13.3s.png,D:\FDS\Small_project\Fire Detection\Dataset\masks_binary\D1_heptane_wind_0ms\frame_0053_t13.3s.png,test
D:\FDS\Small_project\Fire Detection\Dataset\images\R68_acetone_medium_op65_sz32\frame_0109_t3.8s.png,D:\FDS\Small_project\Fire Detection\Dataset\masks_binary\R68_acetone_medium_op65_sz32\frame_0109_t3.8s.png,test
D:\FDS\Small_project\Fire Detection\Dataset\images\R79_n-heptane_small_op41_sz38\frame_0000_t0.0s.png,D:\FDS\Small_project\Fire Detection\Dataset\masks_binary\R79_n-heptane_small_op41_sz38\frame_0000_t0.0s.png,test
D:\FDS\Small_project\Fire Detection\Dataset\images\W2_WIND_5_0ms_DODECANE_small\frame_0887_t26.7s.png,D:\FDS\Small_project\Fire Detection\Dataset\masks_binary\W2_WIND_5_0ms_DODECANE_small\frame_0887_t26.7s.png,test
D:\FDS\Small_project\Fire Detection\Dataset\images\A2_small_room_opening_50\frame_0120_t30.0s.png,D:\FDS\Small_project\Fire Detection\Dataset\masks_binary\A2_small_room_opening_50\frame_0120_t30.0s.png,test
D:\FDS\Small_project\Fire Detection\Dataset\images\B6_diesel_medium_room\frame_0106_t26.5s.png,D:\FDS\Small_project\Fire Detection\Dataset\masks_binary\B6_diesel_medium_room\frame_0106_t26.5s.png,test
D:\FDS\Small_project\Fire Detection\Dataset\images\S46_PULSATING_N-HEPTANE_large\frame_0542_t17.0s.png,D:\FDS\Small_project\Fire Detection\Dataset\masks_binary\S46_PULSATING_N-HEPTANE_large\frame_0542_t17.0s.png,test
D:\FDS\Small_project\Fire Detection\Dataset\images\S12_GROWTH_SLOW_ACETONE_medium\frame_0595_t24.9s.png,D:\FDS\Small_project\Fire Detection\Dataset\masks_binary\S12_GROWTH_SLOW_ACETONE_medium\frame_0595_t24.9s.png,test
D:\FDS\Small_project\Fire Detection\Dataset\images\S45_PULSATING_ACETONE_small\frame_0108_t4.1s.png,D:\FDS\Small_project\Fire Detection\Dataset\masks_binary\S45_PULSATING_ACETONE_small\frame_0108_t4.1s.png,test
D:\FDS\Small_project\Fire Detection\Dataset\images\W12_WIND_4_6ms_METHANE_medium\frame_0000_t0.0s.png,D:\FDS\Small_project\Fire Detection\Dataset\masks_binary\W12_WIND_4_6ms_METHANE_medium\frame_0000_t0.0s.png,test
D:\FDS\Small_project\Fire Detection\Dataset\images\R48_methane_large_op62_sz22\frame_0436_t13.6s.png,D:\FDS\Small_project\Fire Detection\Dataset\masks_binary\R48_methane_large_op62_sz22\frame_0436_t13.6s.png,test
